p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene,name,description
2.38628233458625e-11,0.485611207367408,0.369,0.324,4.77256466917251e-08,3,AAEL022280,,unspecified product
1.36371530727993e-06,0.276052876202648,0.467,0.422,0.0027274306145598,3,AAEL013544,,snail protein%2C putative
5.34286761944447e-73,0.314018135071711,0.859,0.413,1.06857352388889e-69,8,AAEL013544,,snail protein%2C putative
3.50199082428364e-16,1.15503100625791,0.59,0.422,7.00398164856728e-13,9,AAEL013544,,snail protein%2C putative
2.51916832465065e-306,2.36113147202269,1.0,0.965,5.0383366493013e-303,4,AAEL002832,RpS26,40S ribosomal protein S26 [Source:UniProtKB/TrEMBL%3BAcc:Q1HQE4]
1.57401251320004e-100,1.3352906707968,0.997,0.966,3.1480250264000804e-97,5,AAEL002832,RpS26,40S ribosomal protein S26 [Source:UniProtKB/TrEMBL%3BAcc:Q1HQE4]
1.7603113423590701e-87,1.41120938683193,1.0,0.967,3.52062268471813e-84,9,AAEL002832,RpS26,40S ribosomal protein S26 [Source:UniProtKB/TrEMBL%3BAcc:Q1HQE4]
7.25333862458391e-17,0.367334032915629,1.0,0.967,1.45066772491678e-13,10,AAEL002832,RpS26,40S ribosomal protein S26 [Source:UniProtKB/TrEMBL%3BAcc:Q1HQE4]
1.4241753505966e-05,0.258416128727353,0.951,0.968,0.0284835070119321,11,AAEL002832,RpS26,40S ribosomal protein S26 [Source:UniProtKB/TrEMBL%3BAcc:Q1HQE4]
1.16323333409589e-10,0.74723747069618,1.0,0.967,2.32646666819178e-07,12,AAEL002832,RpS26,40S ribosomal protein S26 [Source:UniProtKB/TrEMBL%3BAcc:Q1HQE4]
2.39050863656552e-303,2.06208577183194,1.0,0.935,4.78101727313103e-300,4,AAEL007771,RpL22,60S ribosomal protein L22 [Source:UniProtKB/TrEMBL%3BAcc:Q1HRP2]
1.6256737932902e-78,1.08305356355717,0.994,0.937,3.2513475865804e-75,5,AAEL007771,RpL22,60S ribosomal protein L22 [Source:UniProtKB/TrEMBL%3BAcc:Q1HRP2]
1.15213461248931e-85,1.39881818633152,1.0,0.938,2.3042692249786298e-82,9,AAEL007771,RpL22,60S ribosomal protein L22 [Source:UniProtKB/TrEMBL%3BAcc:Q1HRP2]
2.23539119592299e-13,0.469239180706595,0.968,0.939,4.47078239184599e-10,10,AAEL007771,RpL22,60S ribosomal protein L22 [Source:UniProtKB/TrEMBL%3BAcc:Q1HRP2]
2.9764699994074903e-10,0.827577306429259,1.0,0.94,5.95293999881497e-07,12,AAEL007771,RpL22,60S ribosomal protein L22 [Source:UniProtKB/TrEMBL%3BAcc:Q1HRP2]
6.39069564254609e-303,2.05316222320904,1.0,0.949,1.2781391285092198e-299,4,AAEL008481,RpL18,60S ribosomal protein L18 [Source:UniProtKB/Swiss-Prot%3BAcc:Q1HR62]
1.3778094378348e-82,1.12935338760919,0.994,0.951,2.7556188756696e-79,5,AAEL008481,RpL18,60S ribosomal protein L18 [Source:UniProtKB/Swiss-Prot%3BAcc:Q1HR62]
5.21615414256782e-85,1.44216858034999,1.0,0.952,1.04323082851356e-81,9,AAEL008481,RpL18,60S ribosomal protein L18 [Source:UniProtKB/Swiss-Prot%3BAcc:Q1HR62]
9.6633187004408e-05,0.294696657522422,1.0,0.953,0.193266374008816,11,AAEL008481,RpL18,60S ribosomal protein L18 [Source:UniProtKB/Swiss-Prot%3BAcc:Q1HR62]
5.15188551938557e-12,1.11245167554011,1.0,0.953,1.03037710387711e-08,12,AAEL008481,RpL18,60S ribosomal protein L18 [Source:UniProtKB/Swiss-Prot%3BAcc:Q1HR62]
6.876622231355549e-301,2.03022024699843,0.998,0.926,1.37532444627111e-297,4,AAEL003942,RpL44,60S ribosomal protein L44 L41%2C putative
1.87833777644572e-67,1.02184133530644,0.994,0.928,3.75667555289143e-64,5,AAEL003942,RpL44,60S ribosomal protein L44 L41%2C putative
1.43662747614692e-71,1.23955123006248,1.0,0.929,2.87325495229384e-68,9,AAEL003942,RpL44,60S ribosomal protein L44 L41%2C putative
2.7860719166820397e-12,0.515292936848947,0.968,0.931,5.572143833364081e-09,10,AAEL003942,RpL44,60S ribosomal protein L44 L41%2C putative
1.02718858716205e-07,0.617128152380987,1.0,0.931,0.0002054377174324,12,AAEL003942,RpL44,60S ribosomal protein L44 L41%2C putative
6.9480539644829195e-301,2.03027243088184,1.0,0.937,1.3896107928965799e-297,4,AAEL011656,RpS15,40S ribosomal protein S15 [Source:UniProtKB/TrEMBL%3BAcc:Q16PF7]
6.58747151095198e-77,1.07791306798573,0.991,0.939,1.3174943021904e-73,5,AAEL011656,RpS15,40S ribosomal protein S15 [Source:UniProtKB/TrEMBL%3BAcc:Q16PF7]
4.6832637276743894e-83,1.38925665338602,1.0,0.94,9.36652745534878e-80,9,AAEL011656,RpS15,40S ribosomal protein S15 [Source:UniProtKB/TrEMBL%3BAcc:Q16PF7]
6.95640483750279e-08,0.274597715623449,0.96,0.941,0.00013912809675,10,AAEL011656,RpS15,40S ribosomal protein S15 [Source:UniProtKB/TrEMBL%3BAcc:Q16PF7]
2.4271548380501e-12,1.16892361821469,1.0,0.941,4.8543096761002105e-09,12,AAEL011656,RpS15,40S ribosomal protein S15 [Source:UniProtKB/TrEMBL%3BAcc:Q16PF7]
1.43236685706123e-300,2.03148319940977,1.0,0.984,2.86473371412247e-297,4,AAEL014583,RpLP2,60S acidic ribosomal protein P2 [Source:UniProtKB/TrEMBL%3BAcc:Q1HRM9]
9.85390202393434e-101,1.1711776475444,1.0,0.984,1.9707804047868702e-97,5,AAEL014583,RpLP2,60S acidic ribosomal protein P2 [Source:UniProtKB/TrEMBL%3BAcc:Q1HRM9]
1.4058555533965699e-81,1.41093775321533,1.0,0.985,2.8117111067931397e-78,9,AAEL014583,RpLP2,60S acidic ribosomal protein P2 [Source:UniProtKB/TrEMBL%3BAcc:Q1HRM9]
3.0897298273977e-11,0.936193862540796,1.0,0.985,6.1794596547954e-08,12,AAEL014583,RpLP2,60S acidic ribosomal protein P2 [Source:UniProtKB/TrEMBL%3BAcc:Q1HRM9]
3.15020736580373e-300,2.20566690928321,1.0,0.983,6.30041473160745e-297,4,AAEL003530,RpLP1,acidic ribosomal protein P1%2C putative
1.30008890788154e-98,1.50409775464269,1.0,0.984,2.60017781576309e-95,5,AAEL003530,RpLP1,acidic ribosomal protein P1%2C putative
4.35353292986182e-68,1.06002094937737,1.0,0.984,8.70706585972363e-65,9,AAEL003530,RpLP1,acidic ribosomal protein P1%2C putative
4.1054154374806e-09,0.671262751950437,1.0,0.984,8.21083087496121e-06,12,AAEL003530,RpLP1,acidic ribosomal protein P1%2C putative
1.72262578878886e-299,2.08857068937511,1.0,0.931,3.44525157757772e-296,4,AAEL008329,RpL24,60S ribosomal protein L24 [Source:UniProtKB/TrEMBL%3BAcc:Q1HR85]
2.13875012838547e-84,1.2894337830135,0.997,0.933,4.27750025677093e-81,5,AAEL008329,RpL24,60S ribosomal protein L24 [Source:UniProtKB/TrEMBL%3BAcc:Q1HR85]
1.7337474040892e-80,1.34352053592863,1.0,0.934,3.4674948081784e-77,9,AAEL008329,RpL24,60S ribosomal protein L24 [Source:UniProtKB/TrEMBL%3BAcc:Q1HR85]
0.0034332383629213,0.286871057512382,0.927,0.936,1.0,11,AAEL008329,RpL24,60S ribosomal protein L24 [Source:UniProtKB/TrEMBL%3BAcc:Q1HR85]
1.98939260802843e-09,0.837901193856715,1.0,0.936,3.97878521605686e-06,12,AAEL008329,RpL24,60S ribosomal protein L24 [Source:UniProtKB/TrEMBL%3BAcc:Q1HR85]
5.879760981466291e-299,1.81366827836821,1.0,0.954,1.17595219629326e-295,4,AAEL013625,RpS5,40S ribosomal protein S5 [Source:UniProtKB/TrEMBL%3BAcc:Q1HRT9]
9.528429049026789e-94,1.0770749740245,0.997,0.956,1.90568580980536e-90,5,AAEL013625,RpS5,40S ribosomal protein S5 [Source:UniProtKB/TrEMBL%3BAcc:Q1HRT9]
1.2171825026030699e-79,1.24892242656911,1.0,0.956,2.43436500520613e-76,9,AAEL013625,RpS5,40S ribosomal protein S5 [Source:UniProtKB/TrEMBL%3BAcc:Q1HRT9]
9.98060921260866e-07,0.433030987005926,1.0,0.957,0.0019961218425217,12,AAEL013625,RpS5,40S ribosomal protein S5 [Source:UniProtKB/TrEMBL%3BAcc:Q1HRT9]
1.86356059002465e-297,2.11059032958113,0.998,0.93,3.7271211800493e-294,4,AAEL002047,RpS10,40S ribosomal protein S10 [Source:UniProtKB/TrEMBL%3BAcc:Q1HR41]
8.23047896063273e-81,1.44944565334666,0.988,0.932,1.6460957921265498e-77,5,AAEL002047,RpS10,40S ribosomal protein S10 [Source:UniProtKB/TrEMBL%3BAcc:Q1HR41]
3.3231515525589797e-77,1.27389924354933,1.0,0.933,6.6463031051179605e-74,9,AAEL002047,RpS10,40S ribosomal protein S10 [Source:UniProtKB/TrEMBL%3BAcc:Q1HR41]
0.00128919369493,0.359345452151883,0.927,0.935,1.0,11,AAEL002047,RpS10,40S ribosomal protein S10 [Source:UniProtKB/TrEMBL%3BAcc:Q1HR41]
4.3667578880682493e-11,0.932292822834822,1.0,0.934,8.73351577613651e-08,12,AAEL002047,RpS10,40S ribosomal protein S10 [Source:UniProtKB/TrEMBL%3BAcc:Q1HR41]
1.9025483655101698e-296,1.93940749135278,0.998,0.933,3.8050967310203303e-293,4,AAEL005629,RpL7a,60S ribosomal protein L35%2C putative
1.02674265529962e-83,1.21186849166773,0.997,0.935,2.05348531059924e-80,5,AAEL005629,RpL7a,60S ribosomal protein L35%2C putative
3.07502372173818e-76,1.27756011680882,1.0,0.936,6.150047443476361e-73,9,AAEL005629,RpL7a,60S ribosomal protein L35%2C putative
0.0010724395584634,0.288300109799723,0.951,0.938,1.0,11,AAEL005629,RpL7a,60S ribosomal protein L35%2C putative
9.3078881839965e-08,0.676838541198839,0.966,0.938,0.0001861577636799,12,AAEL005629,RpL7a,60S ribosomal protein L35%2C putative
3.33160587654134e-296,1.9567785418748,1.0,0.934,6.66321175308268e-293,4,AAEL008103,RpS8,40S ribosomal protein S8 [Source:UniProtKB/TrEMBL%3BAcc:Q1HRQ9]
7.121202955325639e-92,1.10202585923365,0.997,0.936,1.42424059106513e-88,5,AAEL008103,RpS8,40S ribosomal protein S8 [Source:UniProtKB/TrEMBL%3BAcc:Q1HRQ9]
1.69456596279442e-88,1.49387053821646,1.0,0.937,3.38913192558884e-85,9,AAEL008103,RpS8,40S ribosomal protein S8 [Source:UniProtKB/TrEMBL%3BAcc:Q1HRQ9]
3.70754397967682e-10,0.349221907064204,0.952,0.939,7.41508795935364e-07,10,AAEL008103,RpS8,40S ribosomal protein S8 [Source:UniProtKB/TrEMBL%3BAcc:Q1HRQ9]
6.49371212643942e-10,0.926720013061571,1.0,0.939,1.29874242528788e-06,12,AAEL008103,RpS8,40S ribosomal protein S8 [Source:UniProtKB/TrEMBL%3BAcc:Q1HRQ9]
1.28305112286069e-294,1.85484856810779,0.998,0.932,2.56610224572137e-291,4,AAEL005266,RpS14,40S ribosomal protein S14 [Source:UniProtKB/Swiss-Prot%3BAcc:Q1HR24]
1.5099242194933398e-70,1.07670007090121,0.988,0.934,3.0198484389866705e-67,5,AAEL005266,RpS14,40S ribosomal protein S14 [Source:UniProtKB/Swiss-Prot%3BAcc:Q1HR24]
2.80512623978628e-79,1.26193462596099,0.995,0.935,5.610252479572561e-76,9,AAEL005266,RpS14,40S ribosomal protein S14 [Source:UniProtKB/Swiss-Prot%3BAcc:Q1HR24]
4.96629709952985e-10,0.437951530919027,0.968,0.936,9.93259419905971e-07,10,AAEL005266,RpS14,40S ribosomal protein S14 [Source:UniProtKB/Swiss-Prot%3BAcc:Q1HR24]
8.42324821583166e-08,0.573481421113036,1.0,0.936,0.0001684649643166,12,AAEL005266,RpS14,40S ribosomal protein S14 [Source:UniProtKB/Swiss-Prot%3BAcc:Q1HR24]
1.55170022897867e-294,2.01729198408931,1.0,0.92,3.10340045795734e-291,4,AAEL001759,RpS9,40S ribosomal protein S9 [Source:UniProtKB/TrEMBL%3BAcc:Q1HRP3]
8.29767469569411e-85,1.20309685186085,0.991,0.923,1.65953493913882e-81,5,AAEL001759,RpS9,40S ribosomal protein S9 [Source:UniProtKB/TrEMBL%3BAcc:Q1HRP3]
2.9329843334210196e-82,1.42305426414297,1.0,0.924,5.86596866684204e-79,9,AAEL001759,RpS9,40S ribosomal protein S9 [Source:UniProtKB/TrEMBL%3BAcc:Q1HRP3]
1.317237267661e-08,0.711225254346217,1.0,0.926,2.634474535322e-05,12,AAEL001759,RpS9,40S ribosomal protein S9 [Source:UniProtKB/TrEMBL%3BAcc:Q1HRP3]
5.13981030257713e-294,1.86531029675043,1.0,0.961,1.0279620605154301e-290,4,AAEL021083,RpS25,40S ribosomal protein S25 [Source:UniProtKB/TrEMBL%3BAcc:Q1HRL9]
1.89550230330922e-77,0.978087063772073,1.0,0.962,3.79100460661845e-74,5,AAEL021083,RpS25,40S ribosomal protein S25 [Source:UniProtKB/TrEMBL%3BAcc:Q1HRL9]
4.4312693336396804e-93,1.52490088434572,1.0,0.962,8.86253866727936e-90,9,AAEL021083,RpS25,40S ribosomal protein S25 [Source:UniProtKB/TrEMBL%3BAcc:Q1HRL9]
2.8207663870215797e-18,0.616361205270908,0.976,0.963,5.64153277404316e-15,10,AAEL021083,RpS25,40S ribosomal protein S25 [Source:UniProtKB/TrEMBL%3BAcc:Q1HRL9]
2.27015174912517e-10,0.798683683493588,1.0,0.963,4.54030349825033e-07,12,AAEL021083,RpS25,40S ribosomal protein S25 [Source:UniProtKB/TrEMBL%3BAcc:Q1HRL9]
1.95866588453979e-293,1.77892615963688,1.0,0.942,3.91733176907958e-290,4,AAEL024434,,60S ribosomal protein L13a (Fragment) [Source:UniProtKB/TrEMBL%3BAcc:Q1HR63]
9.1816625112616e-58,0.833316884016991,0.979,0.945,1.83633250225232e-54,5,AAEL024434,,60S ribosomal protein L13a (Fragment) [Source:UniProtKB/TrEMBL%3BAcc:Q1HR63]
2.31355470465695e-82,1.30872966523854,1.0,0.945,4.62710940931389e-79,9,AAEL024434,,60S ribosomal protein L13a (Fragment) [Source:UniProtKB/TrEMBL%3BAcc:Q1HR63]
1.16164238647581e-08,0.650155116501922,1.0,0.946,2.32328477295161e-05,12,AAEL024434,,60S ribosomal protein L13a (Fragment) [Source:UniProtKB/TrEMBL%3BAcc:Q1HR63]
2.57069545803459e-292,1.99477558908994,1.0,0.899,5.14139091606918e-289,4,AAEL010821,RpLP0,60S ribosomal protein LP0
8.733345339962559e-70,1.21248555090232,0.982,0.903,1.74666906799251e-66,5,AAEL010821,RpLP0,60S ribosomal protein LP0
6.91943100986678e-71,1.25064383622404,1.0,0.904,1.3838862019733602e-67,9,AAEL010821,RpLP0,60S ribosomal protein LP0
1.28948327691835e-06,0.490854071078334,1.0,0.906,0.0025789665538367,12,AAEL010821,RpLP0,60S ribosomal protein LP0
4.91132025973005e-292,1.84146616800137,1.0,0.906,9.822640519460099e-289,4,AAEL010299,RpS12,40S ribosomal protein S12 [Source:UniProtKB/TrEMBL%3BAcc:Q1HRM3]
2.7973160161405602e-73,1.0930249489296,0.979,0.91,5.59463203228112e-70,5,AAEL010299,RpS12,40S ribosomal protein S12 [Source:UniProtKB/TrEMBL%3BAcc:Q1HRM3]
1.52909788225864e-80,1.31620950607014,1.0,0.91,3.0581957645172797e-77,9,AAEL010299,RpS12,40S ribosomal protein S12 [Source:UniProtKB/TrEMBL%3BAcc:Q1HRM3]
1.01162475622616e-09,0.370426348977765,0.976,0.912,2.02324951245232e-06,10,AAEL010299,RpS12,40S ribosomal protein S12 [Source:UniProtKB/TrEMBL%3BAcc:Q1HRM3]
0.0012050818661389,0.290307382956763,0.951,0.913,1.0,11,AAEL010299,RpS12,40S ribosomal protein S12 [Source:UniProtKB/TrEMBL%3BAcc:Q1HRM3]
1.68828880431066e-07,0.598170910654125,1.0,0.912,0.0003376577608621,12,AAEL010299,RpS12,40S ribosomal protein S12 [Source:UniProtKB/TrEMBL%3BAcc:Q1HRM3]
3.7850949635966805e-291,1.95940023554061,0.996,0.884,7.57018992719335e-288,4,AAEL013221,RpL10a,60S ribosomal protein L10a
1.81175153033993e-59,0.931427964401098,0.962,0.888,3.6235030606798495e-56,5,AAEL013221,RpL10a,60S ribosomal protein L10a
3.93203987047779e-85,1.49283070280195,1.0,0.888,7.86407974095558e-82,9,AAEL013221,RpL10a,60S ribosomal protein L10a
7.72305572712223e-09,0.831103761741346,1.0,0.891,1.54461114542445e-05,12,AAEL013221,RpL10a,60S ribosomal protein L10a
5.27467273150479e-290,2.40526724833516,1.0,0.9,1.05493454630096e-286,4,AAEL019403,,Heat shock cognate 70 [Source:UniProtKB/TrEMBL%3BAcc:Q1HQZ5]
2.77005454325947e-85,1.45835190386141,0.991,0.903,5.54010908651895e-82,5,AAEL019403,,Heat shock cognate 70 [Source:UniProtKB/TrEMBL%3BAcc:Q1HQZ5]
3.7066832192449e-75,1.65919832262001,0.995,0.905,7.41336643848979e-72,9,AAEL019403,,Heat shock cognate 70 [Source:UniProtKB/TrEMBL%3BAcc:Q1HQZ5]
8.04246330249599e-16,0.543270611452108,0.952,0.906,1.6084926604991998e-12,10,AAEL019403,,Heat shock cognate 70 [Source:UniProtKB/TrEMBL%3BAcc:Q1HQZ5]
6.35927976075158e-11,0.980847819014787,1.0,0.907,1.27185595215032e-07,12,AAEL019403,,Heat shock cognate 70 [Source:UniProtKB/TrEMBL%3BAcc:Q1HQZ5]
3.0099019960655e-289,3.06335937003878,0.958,0.44,6.01980399213101e-286,4,AAEL008789,,apolipophorin-III%2C putative
5.27152313089325e-24,1.09839651838539,0.601,0.471,1.0543046261786501e-20,5,AAEL008789,,apolipophorin-III%2C putative
5.0116602605730403e-88,1.92901301295598,0.91,0.464,1.00233205211461e-84,9,AAEL008789,,apolipophorin-III%2C putative
3.93661650690925e-289,1.82869944273505,1.0,0.901,7.873233013818499e-286,4,AAEL005097,,cold induced protein (BnC24A)%2C putative
1.52007463971102e-64,0.901485450654631,0.991,0.904,3.04014927942204e-61,5,AAEL005097,,cold induced protein (BnC24A)%2C putative
1.28000515633465e-90,1.49743174089917,1.0,0.905,2.56001031266931e-87,9,AAEL005097,,cold induced protein (BnC24A)%2C putative
8.19826592594735e-05,0.252236301769809,0.912,0.908,0.163965318518947,10,AAEL005097,,cold induced protein (BnC24A)%2C putative
1.97122054523594e-08,0.806686012890452,1.0,0.907,3.94244109047188e-05,12,AAEL005097,,cold induced protein (BnC24A)%2C putative
1.1090547191001399e-288,1.8515857718882,1.0,0.941,2.21810943820027e-285,4,AAEL005817,RpL26,60S ribosomal protein L26 [Source:UniProtKB/TrEMBL%3BAcc:Q178R6]
6.81004929419691e-75,0.999988336110929,0.988,0.943,1.36200985883938e-71,5,AAEL005817,RpL26,60S ribosomal protein L26 [Source:UniProtKB/TrEMBL%3BAcc:Q178R6]
3.03071174869753e-94,1.53956548721632,1.0,0.944,6.06142349739506e-91,9,AAEL005817,RpL26,60S ribosomal protein L26 [Source:UniProtKB/TrEMBL%3BAcc:Q178R6]
4.7067803764840296e-18,0.585381339563396,0.992,0.945,9.41356075296805e-15,10,AAEL005817,RpL26,60S ribosomal protein L26 [Source:UniProtKB/TrEMBL%3BAcc:Q178R6]
3.72543118147668e-09,0.799383481544712,1.0,0.945,7.45086236295336e-06,12,AAEL005817,RpL26,60S ribosomal protein L26 [Source:UniProtKB/TrEMBL%3BAcc:Q178R6]
1.33346853811162e-287,1.72027848671402,1.0,0.966,2.66693707622323e-284,4,AAEL011471,RpL17,60S ribosomal protein L17 [Source:UniProtKB/Swiss-Prot%3BAcc:Q1HR65]
1.30191023279586e-72,0.949263358314274,0.994,0.967,2.60382046559172e-69,5,AAEL011471,RpL17,60S ribosomal protein L17 [Source:UniProtKB/Swiss-Prot%3BAcc:Q1HR65]
3.53625702426894e-97,1.45582098210961,1.0,0.967,7.072514048537869e-94,9,AAEL011471,RpL17,60S ribosomal protein L17 [Source:UniProtKB/Swiss-Prot%3BAcc:Q1HR65]
5.81304594015494e-08,0.309282462266889,0.984,0.968,0.000116260918803,10,AAEL011471,RpL17,60S ribosomal protein L17 [Source:UniProtKB/Swiss-Prot%3BAcc:Q1HR65]
7.535457779759911e-10,0.75900544513932,1.0,0.968,1.50709155595198e-06,12,AAEL011471,RpL17,60S ribosomal protein L17 [Source:UniProtKB/Swiss-Prot%3BAcc:Q1HR65]
4.63681218822611e-287,1.70330139856151,1.0,0.928,9.273624376452221e-284,4,AAEL017516,,unspecified product
1.6502206019028399e-77,0.956828348989666,0.997,0.93,3.3004412038056802e-74,5,AAEL017516,,unspecified product
2.2803516687349202e-88,1.40232516607581,1.0,0.932,4.56070333746985e-85,9,AAEL017516,,unspecified product
1.26897621208087e-08,0.721540501136847,1.0,0.933,2.53795242416175e-05,12,AAEL017516,,unspecified product
1.92773513638359e-285,1.82376551630998,0.998,0.972,3.85547027276717e-282,4,AAEL010168,RpS2,40S ribosomal protein S2 [Source:UniProtKB/TrEMBL%3BAcc:Q1HRV1]
1.62808914197609e-75,1.52997344294732,1.0,0.973,3.2561782839521797e-72,5,AAEL010168,RpS2,40S ribosomal protein S2 [Source:UniProtKB/TrEMBL%3BAcc:Q1HRV1]
3.68018719362868e-57,0.797599085004232,1.0,0.973,7.36037438725736e-54,9,AAEL010168,RpS2,40S ribosomal protein S2 [Source:UniProtKB/TrEMBL%3BAcc:Q1HRV1]
0.0016582845784623,0.357871802259776,1.0,0.974,1.0,11,AAEL010168,RpS2,40S ribosomal protein S2 [Source:UniProtKB/TrEMBL%3BAcc:Q1HRV1]
5.72254545430685e-08,0.625901056046118,1.0,0.974,0.0001144509090861,12,AAEL010168,RpS2,40S ribosomal protein S2 [Source:UniProtKB/TrEMBL%3BAcc:Q1HRV1]
1.65215734102799e-279,1.78909053125569,0.996,0.861,3.3043146820559796e-276,4,AAEL009496,RpS7,40S ribosomal protein S7 [Source:UniProtKB/TrEMBL%3BAcc:Q0IEM1]
5.286457561353689e-49,0.891726495229314,0.959,0.867,1.05729151227074e-45,5,AAEL009496,RpS7,40S ribosomal protein S7 [Source:UniProtKB/TrEMBL%3BAcc:Q0IEM1]
7.18911758429142e-94,1.50347866787101,1.0,0.867,1.43782351685828e-90,9,AAEL009496,RpS7,40S ribosomal protein S7 [Source:UniProtKB/TrEMBL%3BAcc:Q0IEM1]
6.71069485258988e-10,0.934157010692491,1.0,0.87,1.34213897051798e-06,12,AAEL009496,RpS7,40S ribosomal protein S7 [Source:UniProtKB/TrEMBL%3BAcc:Q0IEM1]
2.7383162476483398e-278,1.62019724349534,0.998,0.954,5.4766324952966793e-275,4,AAEL002372,RpS11,40S ribosomal protein S11 [Source:UniProtKB/TrEMBL%3BAcc:Q9GSB1]
1.0752671793730099e-57,0.783017092264704,0.994,0.956,2.15053435874603e-54,5,AAEL002372,RpS11,40S ribosomal protein S11 [Source:UniProtKB/TrEMBL%3BAcc:Q9GSB1]
